,county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,Population,inf_rate,ses,inf_rate_100k
3702,Sarakhs,Razavi Khorasan,1,1,0,1,612,97519,1.03E-05,2,1.03E+00
3703,Sarakhs,Razavi Khorasan,1,1,-1,109,612,97519,0.001117731,2,1.12E+02
3704,Sarakhs,Razavi Khorasan,1,1,1,2,612,97519,2.05E-05,2,2.05E+00
3705,Saravan,Sistan and Baluchestan,-1,-1,-1,1,4,191661,5.22E-06,1,5.22E-01
3706,Saravan,Sistan and Baluchestan,-1,-1,1,1,4,191661,5.22E-06,1,5.22E-01
3707,Saravan,Sistan and Baluchestan,1,-1,1,1,4,191661,5.22E-06,1,5.22E-01
3708,Saravan,Sistan and Baluchestan,1,0,1,1,4,191661,5.22E-06,1,5.22E-01
3709,Sarayan,South Khorasan,-1,-1,1,2,80,33312,6.00E-05,1,6.00E+00
3710,Sarayan,South Khorasan,-1,0,-1,7,80,33312,0.000210134,1,2.10E+01
3711,Sarayan,South Khorasan,-1,0,1,10,80,33312,0.000300192,1,3.00E+01
3712,Sarayan,South Khorasan,0,0,1,4,80,33312,0.000120077,1,1.20E+01
3713,Sarayan,South Khorasan,1,-1,-1,3,80,33312,9.01E-05,1,9.01E+00
3714,Sarayan,South Khorasan,1,-1,1,3,80,33312,9.01E-05,1,9.01E+00
3715,Sarayan,South Khorasan,1,0,-1,9,80,33312,0.000270173,1,2.70E+01
3716,Sarayan,South Khorasan,1,0,1,17,80,33312,0.000510327,1,5.10E+01
3717,Sarayan,South Khorasan,1,1,-1,11,80,33312,0.000330211,1,3.30E+01
3718,Sarayan,South Khorasan,1,1,1,14,80,33312,0.000420269,1,4.20E+01
3719,Sarbaz,Sistan and Baluchestan,-1,-1,-1,2,48,186165,1.07E-05,1,1.07E+00
3720,Sarbaz,Sistan and Baluchestan,-1,0,-1,4,48,186165,2.15E-05,1,2.15E+00
3721,Sarbaz,Sistan and Baluchestan,-1,0,1,1,48,186165,5.37E-06,1,5.37E-01
3722,Sarbaz,Sistan and Baluchestan,0,0,-1,1,48,186165,5.37E-06,1,5.37E-01
3723,Sarbaz,Sistan and Baluchestan,0,0,-1,1,48,186165,5.37E-06,1,5.37E-01
3724,Sarbaz,Sistan and Baluchestan,1,-1,-1,32,48,186165,0.000171891,1,1.72E+01
3725,Sarbaz,Sistan and Baluchestan,1,0,-1,4,48,186165,2.15E-05,1,2.15E+00
3726,Sarbaz,Sistan and Baluchestan,1,1,-1,3,48,186165,1.61E-05,1,1.61E+00
3727,Sarbisheh,South Khorasan,-1,1,-1,1,40,40959,2.44E-05,1,2.44E+00
3728,Sarbisheh,South Khorasan,1,-1,-1,11,40,40959,0.000268561,1,2.69E+01
3729,Sarbisheh,South Khorasan,1,-1,1,1,40,40959,2.44E-05,1,2.44E+00
3730,Sarbisheh,South Khorasan,1,0,0,3,40,40959,7.32E-05,1,7.32E+00
3731,Sarbisheh,South Khorasan,1,0,-1,12,40,40959,0.000292976,1,2.93E+01
3732,Sarbisheh,South Khorasan,1,1,0,3,40,40959,7.32E-05,1,7.32E+00
3733,Sarbisheh,South Khorasan,1,1,-1,7,40,40959,0.000170903,1,1.71E+01
3734,Sarbisheh,South Khorasan,1,1,1,2,40,40959,4.88E-05,1,4.88E+00
3735,Sardasht,West Azerbaijan,-1,-1,1,5,107,118849,4.21E-05,2,4.21E+00
3736,Sardasht,West Azerbaijan,-1,0,-1,9,107,118849,7.57E-05,2,7.57E+00
3737,Sardasht,West Azerbaijan,-1,0,1,25,107,118849,0.000210351,2,2.10E+01
3738,Sardasht,West Azerbaijan,-1,1,-1,2,107,118849,1.68E-05,2,1.68E+00
3739,Sardasht,West Azerbaijan,-1,1,1,5,107,118849,4.21E-05,2,4.21E+00
3740,Sardasht,West Azerbaijan,0,0,1,4,107,118849,3.37E-05,2,3.37E+00
3741,Sardasht,West Azerbaijan,1,0,-1,6,107,118849,5.05E-05,2,5.05E+00
3742,Sardasht,West Azerbaijan,1,0,1,4,107,118849,3.37E-05,2,3.37E+00
3743,Sardasht,West Azerbaijan,1,1,-1,41,107,118849,0.000344976,2,3.45E+01
3744,Sardasht,West Azerbaijan,1,1,1,6,107,118849,5.05E-05,2,5.05E+00
3745,Sareyn,Ardabil,-1,-1,-1,1,60,18200,5.49E-05,1,5.49E+00
3746,Sareyn,Ardabil,-1,0,-1,3,60,18200,0.000164835,1,1.65E+01
3747,Sareyn,Ardabil,-1,0,1,5,60,18200,0.000274725,1,2.75E+01
3748,Sareyn,Ardabil,0,0,-1,1,60,18200,5.49E-05,1,5.49E+00
3749,Sareyn,Ardabil,1,-1,0,2,60,18200,0.00010989,1,1.10E+01
3750,Sareyn,Ardabil,1,-1,-1,11,60,18200,0.000604396,1,6.04E+01
3751,Sareyn,Ardabil,1,0,-1,9,60,18200,0.000494505,1,4.95E+01
3752,Sareyn,Ardabil,1,1,0,1,60,18200,5.49E-05,1,5.49E+00
3753,Sareyn,Ardabil,1,1,-1,27,60,18200,0.001483516,1,1.48E+02
3754,Sari,Mazandaran,-1,-1,1,4,280,504298,7.93E-06,5,7.93E-01
3755,Sari,Mazandaran,-1,0,-1,40,280,504298,7.93E-05,5,7.93E+00
3756,Sari,Mazandaran,-1,0,1,88,280,504298,0.0001745,5,1.74E+01
3757,Sari,Mazandaran,0,0,-1,1,280,504298,1.98E-06,5,1.98E-01
3758,Sari,Mazandaran,1,-1,-1,39,280,504298,7.73E-05,5,7.73E+00
3759,Sari,Mazandaran,1,-1,1,1,280,504298,1.98E-06,5,1.98E-01
3760,Sari,Mazandaran,1,0,-1,52,280,504298,0.000103114,5,1.03E+01
3761,Sari,Mazandaran,1,0,1,15,280,504298,2.97E-05,5,2.97E+00
3762,Sari,Mazandaran,1,1,-1,37,280,504298,7.34E-05,5,7.34E+00
3763,Sari,Mazandaran,1,1,1,3,280,504298,5.95E-06,5,5.95E-01
3764,Sarpol-e-Zahab,Kermanshah,-1,-1,-1,3,248,85342,3.52E-05,1,3.52E+00
3765,Sarpol-e-Zahab,Kermanshah,-1,-1,1,2,248,85342,2.34E-05,1,2.34E+00
3766,Sarpol-e-Zahab,Kermanshah,-1,0,-1,10,248,85342,0.000117176,1,1.17E+01
3767,Sarpol-e-Zahab,Kermanshah,-1,0,1,19,248,85342,0.000222634,1,2.23E+01
3768,Sarpol-e-Zahab,Kermanshah,0,0,-1,11,248,85342,0.000128893,1,1.29E+01
3769,Sarpol-e-Zahab,Kermanshah,0,0,1,5,248,85342,5.86E-05,1,5.86E+00
3770,Sarpol-e-Zahab,Kermanshah,1,-1,0,1,248,85342,1.17E-05,1,1.17E+00
3771,Sarpol-e-Zahab,Kermanshah,1,-1,0,2,248,85342,2.34E-05,1,2.34E+00
3772,Sarpol-e-Zahab,Kermanshah,1,-1,-1,30,248,85342,0.000351527,1,3.52E+01
3773,Sarpol-e-Zahab,Kermanshah,1,-1,1,1,248,85342,1.17E-05,1,1.17E+00
3774,Sarpol-e-Zahab,Kermanshah,1,0,0,1,248,85342,1.17E-05,1,1.17E+00
3775,Sarpol-e-Zahab,Kermanshah,1,0,0,1,248,85342,1.17E-05,1,1.17E+00
3776,Sarpol-e-Zahab,Kermanshah,1,0,-1,47,248,85342,0.000550725,1,5.51E+01
3777,Sarpol-e-Zahab,Kermanshah,1,1,0,3,248,85342,3.52E-05,1,3.52E+00
3778,Sarpol-e-Zahab,Kermanshah,1,1,-1,111,248,85342,0.001300649,1,1.30E+02
3779,Sarpol-e-Zahab,Kermanshah,1,1,1,1,248,85342,1.17E-05,1,1.17E+00
3780,Sarvabad,Kurdistan,-1,-1,-1,8,106,44940,0.000178015,1,1.78E+01
3781,Sarvabad,Kurdistan,-1,-1,1,2,106,44940,4.45E-05,1,4.45E+00
3782,Sarvabad,Kurdistan,-1,0,-1,1,106,44940,2.23E-05,1,2.23E+00
3783,Sarvabad,Kurdistan,1,-1,-1,48,106,44940,0.001068091,1,1.07E+02
3784,Sarvabad,Kurdistan,1,0,-1,10,106,44940,0.000222519,1,2.23E+01
3785,Sarvabad,Kurdistan,1,1,-1,37,106,44940,0.00082332,1,8.23E+01
3786,Sarvestan,Fars,-1,-1,1,1,41,38114,2.62E-05,4,2.62E+00
3787,Sarvestan,Fars,-1,0,-1,7,41,38114,0.00018366,4,1.84E+01
3788,Sarvestan,Fars,-1,0,1,5,41,38114,0.000131185,4,1.31E+01
3789,Sarvestan,Fars,0,0,0,1,41,38114,2.62E-05,4,2.62E+00
3790,Sarvestan,Fars,1,-1,0,3,41,38114,7.87E-05,4,7.87E+00
3791,Sarvestan,Fars,1,-1,-1,3,41,38114,7.87E-05,4,7.87E+00
3792,Sarvestan,Fars,1,-1,1,2,41,38114,5.25E-05,4,5.25E+00
3793,Sarvestan,Fars,1,0,0,3,41,38114,7.87E-05,4,7.87E+00
3794,Sarvestan,Fars,1,0,-1,1,41,38114,2.62E-05,4,2.62E+00
3795,Sarvestan,Fars,1,0,1,2,41,38114,5.25E-05,4,5.25E+00
3796,Sarvestan,Fars,1,1,0,3,41,38114,7.87E-05,4,7.87E+00
3797,Sarvestan,Fars,1,1,-1,7,41,38114,0.00018366,4,1.84E+01
3798,Sarvestan,Fars,1,1,1,3,41,38114,7.87E-05,4,7.87E+00
3799,Savadkuh,Mazandaran,-1,-1,-1,2,111,43913,4.55E-05,5,4.55E+00
3800,Savadkuh,Mazandaran,-1,-1,1,5,111,43913,0.000113861,5,1.14E+01
3801,Savadkuh,Mazandaran,-1,0,-1,1,111,43913,2.28E-05,5,2.28E+00
3802,Savadkuh,Mazandaran,-1,0,1,6,111,43913,0.000136634,5,1.37E+01
3803,Savadkuh,Mazandaran,-1,1,-1,6,111,43913,0.000136634,5,1.37E+01
3804,Savadkuh,Mazandaran,-1,1,1,19,111,43913,0.000432674,5,4.33E+01
3805,Savadkuh,Mazandaran,1,-1,-1,3,111,43913,6.83E-05,5,6.83E+00
3806,Savadkuh,Mazandaran,1,-1,1,1,111,43913,2.28E-05,5,2.28E+00
3807,Savadkuh,Mazandaran,1,1,-1,42,111,43913,0.000956437,5,9.56E+01
3808,Savadkuh,Mazandaran,1,1,1,26,111,43913,0.00059208,5,5.92E+01
3809,Saveh,Markazi,-1,0,-1,8,168,283538,2.82E-05,3,2.82E+00
3810,Saveh,Markazi,-1,0,1,7,168,283538,2.47E-05,3,2.47E+00
3811,Saveh,Markazi,-1,1,-1,1,168,283538,3.53E-06,3,3.53E-01
3812,Saveh,Markazi,0,0,-1,3,168,283538,1.06E-05,3,1.06E+00
3813,Saveh,Markazi,0,0,1,3,168,283538,1.06E-05,3,1.06E+00
3814,Saveh,Markazi,1,-1,-1,26,168,283538,9.17E-05,3,9.17E+00
3815,Saveh,Markazi,1,-1,1,2,168,283538,7.05E-06,3,7.05E-01
3816,Saveh,Markazi,1,0,-1,68,168,283538,0.000239827,3,2.40E+01
3817,Saveh,Markazi,1,0,1,7,168,283538,2.47E-05,3,2.47E+00
3818,Saveh,Markazi,1,1,-1,39,168,283538,0.000137548,3,1.38E+01
3819,Saveh,Markazi,1,1,1,4,168,283538,1.41E-05,3,1.41E+00
3820,Savojbolagh,Alborz,-1,-1,-1,7,151,259973,2.69E-05,3,2.69E+00
3821,Savojbolagh,Alborz,-1,-1,1,4,151,259973,1.54E-05,3,1.54E+00
3822,Savojbolagh,Alborz,-1,0,0,1,151,259973,3.85E-06,3,3.85E-01
3823,Savojbolagh,Alborz,-1,0,-1,19,151,259973,7.31E-05,3,7.31E+00
3824,Savojbolagh,Alborz,-1,0,1,24,151,259973,9.23E-05,3,9.23E+00
3825,Savojbolagh,Alborz,0,0,-1,1,151,259973,3.85E-06,3,3.85E-01
3826,Savojbolagh,Alborz,0,0,1,1,151,259973,3.85E-06,3,3.85E-01
3827,Savojbolagh,Alborz,0,0,-1,1,151,259973,3.85E-06,3,3.85E-01
3828,Savojbolagh,Alborz,1,-1,-1,10,151,259973,3.85E-05,3,3.85E+00
3829,Savojbolagh,Alborz,1,-1,1,4,151,259973,1.54E-05,3,1.54E+00
3830,Savojbolagh,Alborz,1,0,-1,35,151,259973,0.000134629,3,1.35E+01
3831,Savojbolagh,Alborz,1,0,1,18,151,259973,6.92E-05,3,6.92E+00
3832,Savojbolagh,Alborz,1,1,-1,22,151,259973,8.46E-05,3,8.46E+00
3833,Savojbolagh,Alborz,1,1,1,4,151,259973,1.54E-05,3,1.54E+00
3834,Selseleh,Lorestan,-1,-1,-1,25,586,75559,0.000330867,1,3.31E+01
3835,Selseleh,Lorestan,-1,-1,1,11,586,75559,0.000145582,1,1.46E+01
3836,Selseleh,Lorestan,-1,0,-1,5,586,75559,6.62E-05,1,6.62E+00
3837,Selseleh,Lorestan,-1,0,1,3,586,75559,3.97E-05,1,3.97E+00
3838,Selseleh,Lorestan,-1,1,-1,1,586,75559,1.32E-05,1,1.32E+00
3839,Selseleh,Lorestan,0,-1,-1,1,586,75559,1.32E-05,1,1.32E+00
3840,Selseleh,Lorestan,0,0,-1,6,586,75559,7.94E-05,1,7.94E+00
3841,Selseleh,Lorestan,0,-1,1,1,586,75559,1.32E-05,1,1.32E+00
3842,Selseleh,Lorestan,1,-1,0,1,586,75559,1.32E-05,1,1.32E+00
3843,Selseleh,Lorestan,1,-1,0,1,586,75559,1.32E-05,1,1.32E+00
3844,Selseleh,Lorestan,1,-1,-1,317,586,75559,0.004195397,1,4.20E+02
3845,Selseleh,Lorestan,1,-1,1,16,586,75559,0.000211755,1,2.12E+01
3846,Selseleh,Lorestan,1,0,-1,64,586,75559,0.00084702,1,8.47E+01
3847,Selseleh,Lorestan,1,0,1,9,586,75559,0.000119112,1,1.19E+01
3848,Selseleh,Lorestan,1,1,0,1,586,75559,1.32E-05,1,1.32E+00
3849,Selseleh,Lorestan,1,1,-1,119,586,75559,0.001574928,1,1.57E+02
3850,Selseleh,Lorestan,1,1,1,5,586,75559,6.62E-05,1,6.62E+00
3851,Semirom,Isfahan,-1,-1,-1,2,174,74109,2.70E-05,5,2.70E+00
3852,Semirom,Isfahan,-1,-1,1,3,174,74109,4.05E-05,5,4.05E+00
3853,Semirom,Isfahan,-1,0,0,1,174,74109,1.35E-05,5,1.35E+00
3854,Semirom,Isfahan,-1,0,-1,2,174,74109,2.70E-05,5,2.70E+00
3855,Semirom,Isfahan,-1,0,1,11,174,74109,0.00014843,5,1.48E+01
3856,Semirom,Isfahan,1,-1,0,15,174,74109,0.000202405,5,2.02E+01
3857,Semirom,Isfahan,1,-1,-1,23,174,74109,0.000310354,5,3.10E+01
3858,Semirom,Isfahan,1,-1,1,14,174,74109,0.000188911,5,1.89E+01
3859,Semirom,Isfahan,1,0,0,1,174,74109,1.35E-05,5,1.35E+00
3860,Semirom,Isfahan,1,0,-1,5,174,74109,6.75E-05,5,6.75E+00
3861,Semirom,Isfahan,1,0,1,2,174,74109,2.70E-05,5,2.70E+00
3862,Semirom,Isfahan,1,1,0,23,174,74109,0.000310354,5,3.10E+01
3863,Semirom,Isfahan,1,1,-1,49,174,74109,0.000661188,5,6.61E+01
3864,Semirom,Isfahan,1,1,1,23,174,74109,0.000310354,5,3.10E+01
3865,Semnan,Semnan,-1,-1,-1,1,17,196521,5.09E-06,2,5.09E-01
3866,Semnan,Semnan,-1,-1,1,2,17,196521,1.02E-05,2,1.02E+00
3867,Semnan,Semnan,-1,1,-1,3,17,196521,1.53E-05,2,1.53E+00
3868,Semnan,Semnan,0,0,0,1,17,196521,5.09E-06,2,5.09E-01
3869,Semnan,Semnan,0,0,-1,1,17,196521,5.09E-06,2,5.09E-01
3870,Semnan,Semnan,1,0,1,1,17,196521,5.09E-06,2,5.09E-01
3871,Semnan,Semnan,1,1,-1,5,17,196521,2.54E-05,2,2.54E+00
3872,Semnan,Semnan,1,1,1,3,17,196521,1.53E-05,2,1.53E+00
3873,Sepidan,Fars,-1,-1,-1,7,81,91049,7.69E-05,4,7.69E+00
3874,Sepidan,Fars,-1,-1,1,2,81,91049,2.20E-05,4,2.20E+00
3875,Sepidan,Fars,-1,0,-1,4,81,91049,4.39E-05,4,4.39E+00
3876,Sepidan,Fars,-1,0,1,2,81,91049,2.20E-05,4,2.20E+00
3877,Sepidan,Fars,-1,1,-1,3,81,91049,3.29E-05,4,3.29E+00
3878,Sepidan,Fars,0,0,-1,1,81,91049,1.10E-05,4,1.10E+00
3879,Sepidan,Fars,1,-1,0,6,81,91049,6.59E-05,4,6.59E+00
3880,Sepidan,Fars,1,-1,-1,22,81,91049,0.000241628,4,2.42E+01
3881,Sepidan,Fars,1,-1,1,7,81,91049,7.69E-05,4,7.69E+00
3882,Sepidan,Fars,1,0,0,1,81,91049,1.10E-05,4,1.10E+00
3883,Sepidan,Fars,1,0,-1,2,81,91049,2.20E-05,4,2.20E+00
3884,Sepidan,Fars,1,0,1,1,81,91049,1.10E-05,4,1.10E+00
3885,Sepidan,Fars,1,1,0,1,81,91049,1.10E-05,4,1.10E+00
3886,Sepidan,Fars,1,1,0,3,81,91049,3.29E-05,4,3.29E+00
3887,Sepidan,Fars,1,1,-1,18,81,91049,0.000197696,4,1.98E+01
3888,Sepidan,Fars,1,1,1,1,81,91049,1.10E-05,4,1.10E+00
3889,Shabestar,East Azerbaijan,-1,-1,1,3,134,135421,2.22E-05,2,2.22E+00
3890,Shabestar,East Azerbaijan,-1,0,-1,6,134,135421,4.43E-05,2,4.43E+00
3891,Shabestar,East Azerbaijan,-1,0,1,15,134,135421,0.000110766,2,1.11E+01
3892,Shabestar,East Azerbaijan,-1,1,1,1,134,135421,7.38E-06,2,7.38E-01
3893,Shabestar,East Azerbaijan,0,1,-1,1,134,135421,7.38E-06,2,7.38E-01
3894,Shabestar,East Azerbaijan,1,-1,-1,8,134,135421,5.91E-05,2,5.91E+00
3895,Shabestar,East Azerbaijan,1,-1,1,16,134,135421,0.00011815,2,1.18E+01
3896,Shabestar,East Azerbaijan,1,0,0,3,134,135421,2.22E-05,2,2.22E+00
3897,Shabestar,East Azerbaijan,1,0,-1,14,134,135421,0.000103381,2,1.03E+01
3898,Shabestar,East Azerbaijan,1,0,1,11,134,135421,8.12E-05,2,8.12E+00
3899,Shabestar,East Azerbaijan,1,1,0,2,134,135421,1.48E-05,2,1.48E+00
3900,Shabestar,East Azerbaijan,1,1,-1,30,134,135421,0.000221531,2,2.22E+01
3901,Shabestar,East Azerbaijan,1,1,1,24,134,135421,0.000177225,2,1.77E+01
3902,Shadegan,Khuzestan,-1,0,-1,1,13,138480,7.22E-06,1,7.22E-01
3903,Shadegan,Khuzestan,-1,0,1,1,13,138480,7.22E-06,1,7.22E-01
3904,Shadegan,Khuzestan,1,-1,-1,1,13,138480,7.22E-06,1,7.22E-01
3905,Shadegan,Khuzestan,1,-1,1,5,13,138480,3.61E-05,1,3.61E+00
3906,Shadegan,Khuzestan,1,0,-1,3,13,138480,2.17E-05,1,2.17E+00
3907,Shadegan,Khuzestan,1,0,1,1,13,138480,7.22E-06,1,7.22E-01
3908,Shadegan,Khuzestan,1,1,-1,1,13,138480,7.22E-06,1,7.22E-01
3909,Shaft,Gilan,-1,1,-1,6,75,54226,0.000110648,3,1.11E+01
3910,Shaft,Gilan,0,1,-1,1,75,54226,1.84E-05,3,1.84E+00
3911,Shaft,Gilan,1,-1,0,1,75,54226,1.84E-05,3,1.84E+00
3912,Shaft,Gilan,1,-1,-1,4,75,54226,7.38E-05,3,7.38E+00
3913,Shaft,Gilan,1,0,-1,1,75,54226,1.84E-05,3,1.84E+00
3914,Shaft,Gilan,1,1,-1,62,75,54226,0.001143363,3,1.14E+02
3915,Shahindej,West Azerbaijan,-1,-1,-1,1,458,92456,1.08E-05,2,1.08E+00
3916,Shahindej,West Azerbaijan,-1,-1,1,3,458,92456,3.24E-05,2,3.24E+00
3917,Shahindej,West Azerbaijan,-1,0,-1,15,458,92456,0.000162239,2,1.62E+01
3918,Shahindej,West Azerbaijan,-1,0,1,15,458,92456,0.000162239,2,1.62E+01
3919,Shahindej,West Azerbaijan,-1,1,-1,5,458,92456,5.41E-05,2,5.41E+00
3920,Shahindej,West Azerbaijan,0,0,-1,1,458,92456,1.08E-05,2,1.08E+00
3921,Shahindej,West Azerbaijan,1,-1,-1,9,458,92456,9.73E-05,2,9.73E+00
3922,Shahindej,West Azerbaijan,1,-1,1,3,458,92456,3.24E-05,2,3.24E+00
3923,Shahindej,West Azerbaijan,1,0,0,1,458,92456,1.08E-05,2,1.08E+00
3924,Shahindej,West Azerbaijan,1,0,-1,33,458,92456,0.000356927,2,3.57E+01
3925,Shahindej,West Azerbaijan,1,0,1,2,458,92456,2.16E-05,2,2.16E+00
3926,Shahindej,West Azerbaijan,1,1,0,4,458,92456,4.33E-05,2,4.33E+00
3927,Shahindej,West Azerbaijan,1,1,-1,344,458,92456,0.003720689,2,3.72E+02
3928,Shahindej,West Azerbaijan,1,1,1,22,458,92456,0.000237951,2,2.38E+01
3929,Shahinshahro Meymeh,Isfahan,-1,-1,1,2,59,234667,8.52E-06,5,8.52E-01
3930,Shahinshahro Meymeh,Isfahan,-1,0,-1,1,59,234667,4.26E-06,5,4.26E-01
3931,Shahinshahro Meymeh,Isfahan,-1,0,1,5,59,234667,2.13E-05,5,2.13E+00
3932,Shahinshahro Meymeh,Isfahan,0,0,-1,1,59,234667,4.26E-06,5,4.26E-01
3933,Shahinshahro Meymeh,Isfahan,1,-1,-1,1,59,234667,4.26E-06,5,4.26E-01
3934,Shahinshahro Meymeh,Isfahan,1,-1,1,1,59,234667,4.26E-06,5,4.26E-01
3935,Shahinshahro Meymeh,Isfahan,1,0,-1,13,59,234667,5.54E-05,5,5.54E+00
3936,Shahinshahro Meymeh,Isfahan,1,0,1,8,59,234667,3.41E-05,5,3.41E+00
3937,Shahinshahro Meymeh,Isfahan,1,1,-1,11,59,234667,4.69E-05,5,4.69E+00
3938,Shahinshahro Meymeh,Isfahan,1,1,1,16,59,234667,6.82E-05,5,6.82E+00
3939,Shahr-e Qods,Tehran,-1,0,1,50,63,316636,0.00015791,5,1.58E+01
3940,Shahr-e Qods,Tehran,0,0,1,2,63,316636,6.32E-06,5,6.32E-01
3941,Shahr-e Qods,Tehran,1,0,1,3,63,316636,9.47E-06,5,9.47E-01
3942,Shahr-e Qods,Tehran,1,1,-1,1,63,316636,3.16E-06,5,3.16E-01
3943,Shahr-e Qods,Tehran,1,1,1,7,63,316636,2.21E-05,5,2.21E+00
3944,Shahr-e-Babak,Kerman,-1,-1,-1,1,231,103975,9.62E-06,1,9.62E-01
3945,Shahr-e-Babak,Kerman,-1,-1,1,7,231,103975,6.73E-05,1,6.73E+00
3946,Shahr-e-Babak,Kerman,-1,0,-1,3,231,103975,2.89E-05,1,2.89E+00
3947,Shahr-e-Babak,Kerman,-1,0,1,14,231,103975,0.000134648,1,1.35E+01
3948,Shahr-e-Babak,Kerman,-1,1,-1,1,231,103975,9.62E-06,1,9.62E-01
3949,Shahr-e-Babak,Kerman,-1,1,1,2,231,103975,1.92E-05,1,1.92E+00
3950,Shahr-e-Babak,Kerman,0,0,1,2,231,103975,1.92E-05,1,1.92E+00
3951,Shahr-e-Babak,Kerman,0,0,1,1,231,103975,9.62E-06,1,9.62E-01
3952,Shahr-e-Babak,Kerman,1,-1,-1,16,231,103975,0.000153883,1,1.54E+01
3953,Shahr-e-Babak,Kerman,1,-1,1,22,231,103975,0.000211589,1,2.12E+01
3954,Shahr-e-Babak,Kerman,1,0,-1,6,231,103975,5.77E-05,1,5.77E+00
3955,Shahr-e-Babak,Kerman,1,0,1,8,231,103975,7.69E-05,1,7.69E+00
3956,Shahr-e-Babak,Kerman,1,1,0,1,231,103975,9.62E-06,1,9.62E-01
3957,Shahr-e-Babak,Kerman,1,1,-1,61,231,103975,0.000586679,1,5.87E+01
3958,Shahr-e-Babak,Kerman,1,1,1,86,231,103975,0.000827122,1,8.27E+01
3959,Shahrekord,Chaharmahal and Bakhtiari,-1,-1,1,3,136,315980,9.49E-06,3,9.49E-01
3960,Shahrekord,Chaharmahal and Bakhtiari,-1,0,-1,5,136,315980,1.58E-05,3,1.58E+00
3961,Shahrekord,Chaharmahal and Bakhtiari,-1,0,1,26,136,315980,8.23E-05,3,8.23E+00
3962,Shahrekord,Chaharmahal and Bakhtiari,-1,1,1,2,136,315980,6.33E-06,3,6.33E-01
3963,Shahrekord,Chaharmahal and Bakhtiari,0,0,-1,1,136,315980,3.16E-06,3,3.16E-01
3964,Shahrekord,Chaharmahal and Bakhtiari,0,0,1,5,136,315980,1.58E-05,3,1.58E+00
3965,Shahrekord,Chaharmahal and Bakhtiari,0,0,1,2,136,315980,6.33E-06,3,6.33E-01
3966,Shahrekord,Chaharmahal and Bakhtiari,1,-1,-1,10,136,315980,3.16E-05,3,3.16E+00
3967,Shahrekord,Chaharmahal and Bakhtiari,1,-1,1,4,136,315980,1.27E-05,3,1.27E+00
3968,Shahrekord,Chaharmahal and Bakhtiari,1,0,-1,13,136,315980,4.11E-05,3,4.11E+00
3969,Shahrekord,Chaharmahal and Bakhtiari,1,0,1,9,136,315980,2.85E-05,3,2.85E+00
3970,Shahrekord,Chaharmahal and Bakhtiari,1,1,0,3,136,315980,9.49E-06,3,9.49E-01
3971,Shahrekord,Chaharmahal and Bakhtiari,1,1,-1,33,136,315980,0.000104437,3,1.04E+01
3972,Shahrekord,Chaharmahal and Bakhtiari,1,1,1,20,136,315980,6.33E-05,3,6.33E+00
3973,Shahreza,Isfahan,-1,-1,-1,1,63,159797,6.26E-06,5,6.26E-01
3974,Shahreza,Isfahan,-1,0,-1,5,63,159797,3.13E-05,5,3.13E+00
3975,Shahreza,Isfahan,-1,0,1,7,63,159797,4.38E-05,5,4.38E+00
3976,Shahreza,Isfahan,0,0,-1,1,63,159797,6.26E-06,5,6.26E-01
3977,Shahreza,Isfahan,1,-1,0,1,63,159797,6.26E-06,5,6.26E-01
3978,Shahreza,Isfahan,1,-1,-1,4,63,159797,2.50E-05,5,2.50E+00
3979,Shahreza,Isfahan,1,-1,1,2,63,159797,1.25E-05,5,1.25E+00
3980,Shahreza,Isfahan,1,0,-1,20,63,159797,0.000125159,5,1.25E+01
3981,Shahreza,Isfahan,1,0,1,10,63,159797,6.26E-05,5,6.26E+00
3982,Shahreza,Isfahan,1,1,-1,7,63,159797,4.38E-05,5,4.38E+00
3983,Shahreza,Isfahan,1,1,1,5,63,159797,3.13E-05,5,3.13E+00
3984,Shahriar,Tehran,-1,-1,1,1,71,744210,1.34E-06,5,1.34E-01
3985,Shahriar,Tehran,-1,0,-1,2,71,744210,2.69E-06,5,2.69E-01
3986,Shahriar,Tehran,-1,0,1,17,71,744210,2.28E-05,5,2.28E+00
3987,Shahriar,Tehran,0,0,0,5,71,744210,6.72E-06,5,6.72E-01
3988,Shahriar,Tehran,0,0,1,2,71,744210,2.69E-06,5,2.69E-01
3989,Shahriar,Tehran,0,0,1,1,71,744210,1.34E-06,5,1.34E-01
3990,Shahriar,Tehran,1,-1,-1,2,71,744210,2.69E-06,5,2.69E-01
3991,Shahriar,Tehran,1,-1,1,4,71,744210,5.37E-06,5,5.37E-01
3992,Shahriar,Tehran,1,0,-1,5,71,744210,6.72E-06,5,6.72E-01
3993,Shahriar,Tehran,1,0,1,21,71,744210,2.82E-05,5,2.82E+00
3994,Shahriar,Tehran,1,1,-1,5,71,744210,6.72E-06,5,6.72E-01
3995,Shahriar,Tehran,1,1,1,6,71,744210,8.06E-06,5,8.06E-01
3996,Shahrud,Semnan,-1,0,-1,2,402,218628,9.15E-06,2,9.15E-01
3997,Shahrud,Semnan,0,0,-1,346,402,218628,0.001582597,2,1.58E+02
3998,Shahrud,Semnan,0,0,1,34,402,218628,0.000155515,2,1.56E+01
3999,Shahrud,Semnan,1,-1,-1,2,402,218628,9.15E-06,2,9.15E-01
