county_en,province_en,Livestock_int_hist,Livestock_vac_hist,Pop_setting,count,county_count,inf_rate,ses
Farahan,Markazi,Yes,Yes,Rural,101,200,0.505,3
Farahan,Markazi,Yes,Yes,Urban,21,200,0.105,3
Farashband,Fars,No,No,Rural,7,151,0.046357616,4
Farashband,Fars,No,No,Urban,12,151,0.079470199,4
Farashband,Fars,No,Null,Nomadic,1,151,0.006622517,4
Farashband,Fars,No,Null,Rural,6,151,0.039735099,4
Farashband,Fars,No,Null,Urban,15,151,0.099337748,4
Farashband,Fars,Null,No,Nomadic,1,151,0.006622517,4
Farashband,Fars,Null,No,Urban,1,151,0.006622517,4
Farashband,Fars,Null,Null,Nomadic,1,151,0.006622517,4
Farashband,Fars,Null,Null,Rural,3,151,0.01986755,4
Farashband,Fars,Null,Null,Urban,2,151,0.013245033,4
Farashband,Fars,Unknow,Null,Rural,1,151,0.006622517,4
Farashband,Fars,Yes,No,Itinerant,1,151,0.006622517,4
Farashband,Fars,Yes,No,Nomadic,9,151,0.059602649,4
Farashband,Fars,Yes,No,Rural,18,151,0.119205298,4
Farashband,Fars,Yes,No,Urban,5,151,0.033112583,4
Farashband,Fars,Yes,Null,Itinerant,1,151,0.006622517,4
Farashband,Fars,Yes,Null,Nomadic,16,151,0.105960265,4
Farashband,Fars,Yes,Null,Rural,8,151,0.052980132,4
Farashband,Fars,Yes,Yes,Itinerant,1,151,0.006622517,4
Farashband,Fars,Yes,Yes,Nomadic,12,151,0.079470199,4
Farashband,Fars,Yes,Yes,Rural,23,151,0.152317881,4
Farashband,Fars,Yes,Yes,Urban,7,151,0.046357616,4
Fardis,Alborz,No,No,Urban,1,85,0.011764706,3
Fardis,Alborz,No,Null,Rural,1,85,0.011764706,3
Fardis,Alborz,No,Null,Urban,50,85,0.588235294,3
Fardis,Alborz,No,Yes,Urban,1,85,0.011764706,3
Fardis,Alborz,Null,No,Urban,1,85,0.011764706,3
Fardis,Alborz,Null,Null,Urban,4,85,0.047058824,3
Fardis,Alborz,Null,Yes,Urban,1,85,0.011764706,3
Fardis,Alborz,Yes,No,Urban,1,85,0.011764706,3
Fardis,Alborz,Yes,Null,Urban,22,85,0.258823529,3
Fardis,Alborz,Yes,Yes,Urban,3,85,0.035294118,3
Faridan,Isfahan,No,No,Rural,5,271,0.018450185,5
Faridan,Isfahan,No,No,Urban,8,271,0.029520295,5
Faridan,Isfahan,No,Null,Rural,7,271,0.025830258,5
Faridan,Isfahan,No,Null,Urban,5,271,0.018450185,5
Faridan,Isfahan,No,Yes,Rural,2,271,0.007380074,5
Faridan,Isfahan,No,Yes,Urban,2,271,0.007380074,5
Faridan,Isfahan,Null,No,Urban,1,271,0.003690037,5
Faridan,Isfahan,Null,Null,Rural,1,271,0.003690037,5
Faridan,Isfahan,Null,Null,Urban,2,271,0.007380074,5
Faridan,Isfahan,Yes,No,Nomadic,1,271,0.003690037,5
Faridan,Isfahan,Yes,No,Rural,73,271,0.269372694,5
Faridan,Isfahan,Yes,No,Urban,17,271,0.062730627,5
Faridan,Isfahan,Yes,Null,Nomadic,2,271,0.007380074,5
Faridan,Isfahan,Yes,Null,Rural,21,271,0.077490775,5
Faridan,Isfahan,Yes,Null,Urban,4,271,0.014760148,5
Faridan,Isfahan,Yes,Yes,Rural,90,271,0.332103321,5
Faridan,Isfahan,Yes,Yes,Urban,30,271,0.110701107,5
Fariman,Razavi Khorasan,No,No,Rural,2,453,0.004415011,2
Fariman,Razavi Khorasan,No,No,Urban,5,453,0.011037528,2
Fariman,Razavi Khorasan,No,Null,Rural,22,453,0.048565121,2
Fariman,Razavi Khorasan,No,Null,Urban,9,453,0.01986755,2
Fariman,Razavi Khorasan,No,Yes,Rural,2,453,0.004415011,2
Fariman,Razavi Khorasan,No,Yes,Urban,1,453,0.002207506,2
Fariman,Razavi Khorasan,Yes,No,Itinerant,2,453,0.004415011,2
Fariman,Razavi Khorasan,Yes,No,Rural,16,453,0.035320088,2
Fariman,Razavi Khorasan,Yes,No,Urban,16,453,0.035320088,2
Fariman,Razavi Khorasan,Yes,Null,Itinerant,2,453,0.004415011,2
Fariman,Razavi Khorasan,Yes,Null,Rural,238,453,0.525386313,2
Fariman,Razavi Khorasan,Yes,Null,Urban,78,453,0.17218543,2
Fariman,Razavi Khorasan,Yes,Yes,Rural,41,453,0.090507726,2
Fariman,Razavi Khorasan,Yes,Yes,Urban,19,453,0.041942605,2
Faroj,North Khorasan,No,Null,Rural,2,208,0.009615385,1
Faroj,North Khorasan,No,Null,Urban,1,208,0.004807692,1
Faroj,North Khorasan,Null,Null,Rural,3,208,0.014423077,1
Faroj,North Khorasan,Null,Null,Urban,1,208,0.004807692,1
Faroj,North Khorasan,Null,Yes,Rural,1,208,0.004807692,1
Faroj,North Khorasan,Unknow,Null,Urban,1,208,0.004807692,1
Faroj,North Khorasan,Yes,No,Rural,5,208,0.024038462,1
Faroj,North Khorasan,Yes,No,Urban,1,208,0.004807692,1
Faroj,North Khorasan,Yes,Null,Itinerant,1,208,0.004807692,1
Faroj,North Khorasan,Yes,Null,Rural,145,208,0.697115385,1
Faroj,North Khorasan,Yes,Null,Urban,16,208,0.076923077,1
Faroj,North Khorasan,Yes,Yes,Nomadic,1,208,0.004807692,1
Faroj,North Khorasan,Yes,Yes,Rural,28,208,0.134615385,1
Faroj,North Khorasan,Yes,Yes,Urban,2,208,0.009615385,1
Farsan,Chaharmahal and Bakhtiari,No,Null,Urban,5,60,0.083333333,3
Farsan,Chaharmahal and Bakhtiari,Yes,No,Urban,5,60,0.083333333,3
Farsan,Chaharmahal and Bakhtiari,Yes,Null,Rural,2,60,0.033333333,3
Farsan,Chaharmahal and Bakhtiari,Yes,Null,Urban,3,60,0.05,3
Farsan,Chaharmahal and Bakhtiari,Yes,Yes,Nomadic,14,60,0.233333333,3
Farsan,Chaharmahal and Bakhtiari,Yes,Yes,Rural,15,60,0.25,3
Farsan,Chaharmahal and Bakhtiari,Yes,Yes,Urban,16,60,0.266666667,3
Faryab,Kerman,No,Null,Urban,1,25,0.04,1
Faryab,Kerman,Yes,No,Nomadic,1,25,0.04,1
Faryab,Kerman,Yes,No,Rural,7,25,0.28,1
Faryab,Kerman,Yes,No,Urban,1,25,0.04,1
Faryab,Kerman,Yes,Null,Nomadic,2,25,0.08,1
Faryab,Kerman,Yes,Null,Rural,11,25,0.44,1
Faryab,Kerman,Yes,Yes,Nomadic,1,25,0.04,1
Faryab,Kerman,Yes,Yes,Rural,1,25,0.04,1
Fasa,Fars,No,No,Rural,5,161,0.031055901,4
Fasa,Fars,No,No,Urban,2,161,0.01242236,4
Fasa,Fars,No,Null,Rural,5,161,0.031055901,4
Fasa,Fars,No,Null,Urban,7,161,0.043478261,4
Fasa,Fars,Null,No,Rural,1,161,0.00621118,4
Fasa,Fars,Null,Null,Rural,7,161,0.043478261,4
Fasa,Fars,Null,Null,Urban,3,161,0.01863354,4
Fasa,Fars,Yes,No,Nomadic,2,161,0.01242236,4
Fasa,Fars,Yes,No,Rural,45,161,0.279503106,4
Fasa,Fars,Yes,No,Urban,8,161,0.049689441,4
Fasa,Fars,Yes,Null,Nomadic,2,161,0.01242236,4
Fasa,Fars,Yes,Null,Rural,42,161,0.260869565,4
Fasa,Fars,Yes,Null,Urban,14,161,0.086956522,4
Fasa,Fars,Yes,Yes,Nomadic,1,161,0.00621118,4
Fasa,Fars,Yes,Yes,Rural,15,161,0.093167702,4
Fasa,Fars,Yes,Yes,Urban,2,161,0.01242236,4
Ferdows,South Khorasan,No,No,Urban,2,15,0.133333333,1
Ferdows,South Khorasan,No,Null,Urban,1,15,0.066666667,1
Ferdows,South Khorasan,Null,Null,Rural,1,15,0.066666667,1
Ferdows,South Khorasan,Yes,Null,Rural,2,15,0.133333333,1
Ferdows,South Khorasan,Yes,Null,Urban,2,15,0.133333333,1
Ferdows,South Khorasan,Yes,Yes,Rural,4,15,0.266666667,1
Ferdows,South Khorasan,Yes,Yes,Urban,3,15,0.2,1
Feredunkenar,Mazandaran,No,Null,Rural,3,7,0.428571429,5
Feredunkenar,Mazandaran,No,Null,Urban,4,7,0.571428571,5
Fereydunshahr,Isfahan,No,No,Rural,2,133,0.015037594,5
Fereydunshahr,Isfahan,No,No,Urban,1,133,0.007518797,5
Fereydunshahr,Isfahan,No,Null,Rural,2,133,0.015037594,5
Fereydunshahr,Isfahan,No,Yes,Rural,6,133,0.045112782,5
Fereydunshahr,Isfahan,No,Yes,Urban,5,133,0.037593985,5
Fereydunshahr,Isfahan,Yes,No,Nomadic,6,133,0.045112782,5
Fereydunshahr,Isfahan,Yes,No,Rural,14,133,0.105263158,5
Fereydunshahr,Isfahan,Yes,No,Urban,7,133,0.052631579,5
Fereydunshahr,Isfahan,Yes,Null,Itinerant,1,133,0.007518797,5
Fereydunshahr,Isfahan,Yes,Null,Rural,2,133,0.015037594,5
Fereydunshahr,Isfahan,Yes,Null,Urban,1,133,0.007518797,5
Fereydunshahr,Isfahan,Yes,Yes,Nomadic,19,133,0.142857143,5
Fereydunshahr,Isfahan,Yes,Yes,Rural,48,133,0.360902256,5
Fereydunshahr,Isfahan,Yes,Yes,Urban,19,133,0.142857143,5
Firuzabad,Fars,No,Null,Urban,2,118,0.016949153,4
Firuzabad,Fars,Null,Null,Nomadic,3,118,0.025423729,4
Firuzabad,Fars,Null,Null,Rural,32,118,0.271186441,4
Firuzabad,Fars,Null,Null,Urban,20,118,0.169491525,4
Firuzabad,Fars,Yes,No,Nomadic,2,118,0.016949153,4
Firuzabad,Fars,Yes,No,Rural,2,118,0.016949153,4
Firuzabad,Fars,Yes,Null,Nomadic,7,118,0.059322034,4
Firuzabad,Fars,Yes,Null,Rural,35,118,0.296610169,4
Firuzabad,Fars,Yes,Null,Urban,8,118,0.06779661,4
Firuzabad,Fars,Yes,Yes,Nomadic,1,118,0.008474576,4
Firuzabad,Fars,Yes,Yes,Rural,2,118,0.016949153,4
Firuzabad,Fars,Yes,Yes,Urban,4,118,0.033898305,4
Firuzeh,Razavi Khorasan,No,No,Rural,5,252,0.01984127,2
Firuzeh,Razavi Khorasan,No,No,Urban,1,252,0.003968254,2
Firuzeh,Razavi Khorasan,No,Null,Rural,4,252,0.015873016,2
Firuzeh,Razavi Khorasan,No,Yes,Rural,1,252,0.003968254,2
Firuzeh,Razavi Khorasan,No,Yes,Urban,1,252,0.003968254,2
Firuzeh,Razavi Khorasan,Null,Null,Rural,10,252,0.03968254,2
Firuzeh,Razavi Khorasan,Yes,No,Rural,90,252,0.357142857,2
Firuzeh,Razavi Khorasan,Yes,No,Urban,2,252,0.007936508,2
Firuzeh,Razavi Khorasan,Yes,Null,Rural,57,252,0.226190476,2
Firuzeh,Razavi Khorasan,Yes,Null,Urban,1,252,0.003968254,2
Firuzeh,Razavi Khorasan,Yes,Yes,Itinerant,1,252,0.003968254,2
Firuzeh,Razavi Khorasan,Yes,Yes,Rural,78,252,0.30952381,2
Firuzeh,Razavi Khorasan,Yes,Yes,Urban,1,252,0.003968254,2
Firuzkuh,Tehran,No,Null,Rural,1,94,0.010638298,5
Firuzkuh,Tehran,No,Null,Urban,2,94,0.021276596,5
Firuzkuh,Tehran,No,Yes,Rural,3,94,0.031914894,5
Firuzkuh,Tehran,No,Yes,Urban,29,94,0.308510638,5
Firuzkuh,Tehran,Yes,Yes,Rural,21,94,0.223404255,5
Firuzkuh,Tehran,Yes,Yes,Urban,38,94,0.404255319,5
Fuman,Gilan,No,Null,Rural,8,47,0.170212766,3
Fuman,Gilan,No,Null,Urban,2,47,0.042553191,3
Fuman,Gilan,No,Yes,Rural,1,47,0.021276596,3
Fuman,Gilan,Yes,No,Rural,5,47,0.106382979,3
Fuman,Gilan,Yes,Null,Rural,17,47,0.361702128,3
Fuman,Gilan,Yes,Null,Urban,1,47,0.021276596,3
Fuman,Gilan,Yes,Yes,Rural,13,47,0.276595745,3
Gachsaran,Kohgiluyeh and Boyer-Ahmad,No,No,Urban,2,61,0.032786885,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,No,Null,Rural,2,61,0.032786885,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,No,Null,Urban,4,61,0.06557377,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,No,Yes,Rural,1,61,0.016393443,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Null,Null,Rural,5,61,0.081967213,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Null,Null,Urban,1,61,0.016393443,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,No,Nomadic,1,61,0.016393443,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,No,Rural,7,61,0.114754098,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,Null,Rural,5,61,0.081967213,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,Null,Urban,5,61,0.081967213,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Nomadic,2,61,0.032786885,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Rural,23,61,0.37704918,1
Gachsaran,Kohgiluyeh and Boyer-Ahmad,Yes,Yes,Urban,3,61,0.049180328,1
Galikash,Golestan,No,No,Rural,6,95,0.063157895,1
Galikash,Golestan,No,No,Urban,3,95,0.031578947,1
Galikash,Golestan,No,Yes,Urban,1,95,0.010526316,1
Galikash,Golestan,Yes,No,Rural,17,95,0.178947368,1
Galikash,Golestan,Yes,No,Urban,1,95,0.010526316,1
Galikash,Golestan,Yes,Null,Rural,6,95,0.063157895,1
Galikash,Golestan,Yes,Yes,Itinerant,1,95,0.010526316,1
Galikash,Golestan,Yes,Yes,Rural,60,95,0.631578947,1
Galugah,Mazandaran,No,No,Urban,2,79,0.025316456,5
Galugah,Mazandaran,No,Null,Rural,6,79,0.075949367,5
Galugah,Mazandaran,No,Null,Urban,6,79,0.075949367,5
Galugah,Mazandaran,No,Yes,Urban,1,79,0.012658228,5
Galugah,Mazandaran,Yes,No,Rural,10,79,0.126582278,5
Galugah,Mazandaran,Yes,Null,Rural,10,79,0.126582278,5
Galugah,Mazandaran,Yes,Yes,Rural,31,79,0.392405063,5
Galugah,Mazandaran,Yes,Yes,Urban,13,79,0.164556962,5
Ganaveh,Bushehr,No,Null,Rural,1,41,0.024390244,4
Ganaveh,Bushehr,Yes,No,Rural,12,41,0.292682927,4
Ganaveh,Bushehr,Yes,No,Urban,3,41,0.073170732,4
Ganaveh,Bushehr,Yes,Null,Rural,5,41,0.12195122,4
Ganaveh,Bushehr,Yes,Null,Urban,1,41,0.024390244,4
Ganaveh,Bushehr,Yes,Yes,Rural,14,41,0.341463415,4
Ganaveh,Bushehr,Yes,Yes,Urban,5,41,0.12195122,4
Garmsar,Semnan,No,Null,Rural,4,110,0.036363636,2
Garmsar,Semnan,No,Null,Urban,18,110,0.163636364,2
Garmsar,Semnan,Null,Null,Urban,1,110,0.009090909,2
Garmsar,Semnan,Yes,No,Rural,4,110,0.036363636,2
Garmsar,Semnan,Yes,No,Urban,7,110,0.063636364,2
Garmsar,Semnan,Yes,Null,Itinerant,1,110,0.009090909,2
Garmsar,Semnan,Yes,Null,Rural,22,110,0.2,2
Garmsar,Semnan,Yes,Null,Urban,26,110,0.236363636,2
Garmsar,Semnan,Yes,Yes,Rural,5,110,0.045454545,2
Garmsar,Semnan,Yes,Yes,Urban,22,110,0.2,2
Gerash,Fars,No,Null,Urban,2,14,0.142857143,4
Gerash,Fars,Yes,No,Rural,1,14,0.071428571,4
Gerash,Fars,Yes,No,Urban,1,14,0.071428571,4
Gerash,Fars,Yes,Null,Rural,2,14,0.142857143,4
Gerash,Fars,Yes,Null,Urban,5,14,0.357142857,4
Gerash,Fars,Yes,Yes,Rural,3,14,0.214285714,4
Germeh,North Khorasan,No,Null,Rural,1,21,0.047619048,1
Germeh,North Khorasan,No,Null,Urban,8,21,0.380952381,1
Germeh,North Khorasan,Yes,Null,Rural,1,21,0.047619048,1
Germeh,North Khorasan,Yes,Null,Urban,5,21,0.238095238,1
Germeh,North Khorasan,Yes,Yes,Rural,4,21,0.19047619,1
Germeh,North Khorasan,Yes,Yes,Urban,2,21,0.095238095,1
Germi,Ardabil,No,No,Itinerant,1,178,0.005617978,1
Germi,Ardabil,No,Null,Itinerant,1,178,0.005617978,1
Germi,Ardabil,No,Null,Rural,8,178,0.04494382,1
Germi,Ardabil,No,Null,Urban,3,178,0.016853933,1
Germi,Ardabil,No,Yes,Rural,1,178,0.005617978,1
Germi,Ardabil,Null,Null,Itinerant,1,178,0.005617978,1
Germi,Ardabil,Null,Null,Null,4,178,0.02247191,1
Germi,Ardabil,Null,Null,Rural,8,178,0.04494382,1
Germi,Ardabil,Null,Null,Urban,3,178,0.016853933,1
Germi,Ardabil,Unknow,Null,Null,1,178,0.005617978,1
Germi,Ardabil,Unknow,Null,Rural,1,178,0.005617978,1
Germi,Ardabil,Yes,No,Itinerant,3,178,0.016853933,1
Germi,Ardabil,Yes,No,Rural,30,178,0.168539326,1
Germi,Ardabil,Yes,No,Urban,2,178,0.011235955,1
Germi,Ardabil,Yes,Null,Itinerant,4,178,0.02247191,1
Germi,Ardabil,Yes,Null,Rural,27,178,0.151685393,1
Germi,Ardabil,Yes,Null,Urban,1,178,0.005617978,1
Germi,Ardabil,Yes,Yes,Itinerant,7,178,0.039325843,1
Germi,Ardabil,Yes,Yes,Nomadic,1,178,0.005617978,1
Germi,Ardabil,Yes,Yes,Rural,69,178,0.387640449,1
Germi,Ardabil,Yes,Yes,Urban,2,178,0.011235955,1
Ghaleye-Ganj,Kerman,No,Null,Rural,3,44,0.068181818,1
Ghaleye-Ganj,Kerman,No,Null,Urban,2,44,0.045454545,1
Ghaleye-Ganj,Kerman,Yes,No,Rural,3,44,0.068181818,1
Ghaleye-Ganj,Kerman,Yes,No,Urban,1,44,0.022727273,1
Ghaleye-Ganj,Kerman,Yes,Null,Itinerant,2,44,0.045454545,1
Ghaleye-Ganj,Kerman,Yes,Null,Rural,28,44,0.636363636,1
Ghaleye-Ganj,Kerman,Yes,Null,Urban,2,44,0.045454545,1
Ghaleye-Ganj,Kerman,Yes,Yes,Rural,3,44,0.068181818,1
Ghasre Ghand,Sistan and Baluchestan,No,No,Urban,1,10,0.1,1
Ghasre Ghand,Sistan and Baluchestan,Yes,No,Itinerant,1,10,0.1,1
Ghasre Ghand,Sistan and Baluchestan,Yes,No,Rural,6,10,0.6,1
Ghasre Ghand,Sistan and Baluchestan,Yes,Yes,Rural,2,10,0.2,1
Gilan-e-Gharb,Kermanshah,No,No,Rural,6,244,0.024590164,1
Gilan-e-Gharb,Kermanshah,No,Null,Rural,5,244,0.020491803,1
Gilan-e-Gharb,Kermanshah,No,Null,Urban,5,244,0.020491803,1
Gilan-e-Gharb,Kermanshah,No,Yes,Rural,1,244,0.004098361,1
Gilan-e-Gharb,Kermanshah,No,Yes,Urban,2,244,0.008196721,1
Gilan-e-Gharb,Kermanshah,Null,Null,Rural,1,244,0.004098361,1
Gilan-e-Gharb,Kermanshah,Unknow,Null,Rural,1,244,0.004098361,1
Gilan-e-Gharb,Kermanshah,Yes,No,Nomadic,6,244,0.024590164,1
Gilan-e-Gharb,Kermanshah,Yes,No,Rural,22,244,0.090163934,1
Gilan-e-Gharb,Kermanshah,Yes,No,Urban,3,244,0.012295082,1
Gilan-e-Gharb,Kermanshah,Yes,Null,Nomadic,3,244,0.012295082,1
Gilan-e-Gharb,Kermanshah,Yes,Null,Rural,19,244,0.077868852,1
Gilan-e-Gharb,Kermanshah,Yes,Null,Urban,6,244,0.024590164,1
Gilan-e-Gharb,Kermanshah,Yes,Yes,Itinerant,1,244,0.004098361,1
Gilan-e-Gharb,Kermanshah,Yes,Yes,Nomadic,22,244,0.090163934,1
Gilan-e-Gharb,Kermanshah,Yes,Yes,Rural,126,244,0.516393443,1
Gilan-e-Gharb,Kermanshah,Yes,Yes,Urban,15,244,0.06147541,1
Golpayegan,Isfahan,No,No,Rural,12,239,0.050209205,5
Golpayegan,Isfahan,No,No,Urban,16,239,0.066945607,5
Golpayegan,Isfahan,No,Null,Rural,1,239,0.0041841,5
Golpayegan,Isfahan,No,Null,Urban,4,239,0.016736402,5
Golpayegan,Isfahan,Null,Null,Rural,2,239,0.008368201,5
Golpayegan,Isfahan,Null,Yes,Rural,1,239,0.0041841,5
Golpayegan,Isfahan,Unknow,No,Rural,1,239,0.0041841,5
Golpayegan,Isfahan,Unknow,No,Urban,1,239,0.0041841,5
Golpayegan,Isfahan,Unknow,Null,Urban,1,239,0.0041841,5
Golpayegan,Isfahan,Unknow,Yes,Urban,1,239,0.0041841,5
Golpayegan,Isfahan,Yes,No,Rural,42,239,0.175732218,5
Golpayegan,Isfahan,Yes,No,Urban,59,239,0.246861925,5
Golpayegan,Isfahan,Yes,Null,Rural,20,239,0.083682008,5
Golpayegan,Isfahan,Yes,Null,Urban,27,239,0.112970711,5
Golpayegan,Isfahan,Yes,Yes,Rural,18,239,0.075313808,5
Golpayegan,Isfahan,Yes,Yes,Urban,33,239,0.138075314,5
Gomishan,Golestan,No,No,Rural,1,96,0.010416667,1
Gomishan,Golestan,No,Null,Rural,6,96,0.0625,1
Gomishan,Golestan,No,Null,Urban,5,96,0.052083333,1
Gomishan,Golestan,No,Yes,Urban,1,96,0.010416667,1
Gomishan,Golestan,Null,Null,Rural,1,96,0.010416667,1
Gomishan,Golestan,Unknow,Null,Rural,1,96,0.010416667,1
Gomishan,Golestan,Yes,No,Rural,4,96,0.041666667,1
Gomishan,Golestan,Yes,No,Urban,5,96,0.052083333,1
Gomishan,Golestan,Yes,Null,Rural,27,96,0.28125,1
Gomishan,Golestan,Yes,Null,Urban,11,96,0.114583333,1
Gomishan,Golestan,Yes,Yes,Rural,29,96,0.302083333,1
Gomishan,Golestan,Yes,Yes,Urban,5,96,0.052083333,1
Gonabad,Razavi Khorasan,No,No,Rural,5,92,0.054347826,2
Gonabad,Razavi Khorasan,No,Null,Rural,2,92,0.02173913,2
Gonabad,Razavi Khorasan,No,Yes,Rural,1,92,0.010869565,2
Gonabad,Razavi Khorasan,Null,No,Rural,1,92,0.010869565,2
Gonabad,Razavi Khorasan,Null,Null,Rural,1,92,0.010869565,2
Gonabad,Razavi Khorasan,Unknow,Yes,Rural,1,92,0.010869565,2
Gonabad,Razavi Khorasan,Yes,No,Itinerant,1,92,0.010869565,2
Gonabad,Razavi Khorasan,Yes,No,Rural,26,92,0.282608696,2
Gonabad,Razavi Khorasan,Yes,No,Urban,3,92,0.032608696,2
Gonabad,Razavi Khorasan,Yes,Null,Rural,9,92,0.097826087,2
Gonabad,Razavi Khorasan,Yes,Null,Urban,1,92,0.010869565,2
Gonabad,Razavi Khorasan,Yes,Yes,Rural,39,92,0.423913043,2
Gonabad,Razavi Khorasan,Yes,Yes,Urban,2,92,0.02173913,2
Gonbad-e-Kavus,Golestan,No,Null,Itinerant,1,199,0.005025126,1
Gonbad-e-Kavus,Golestan,No,Null,Rural,11,199,0.055276382,1
Gonbad-e-Kavus,Golestan,No,Null,Urban,2,199,0.010050251,1
Gonbad-e-Kavus,Golestan,No,Yes,Rural,2,199,0.010050251,1
Gonbad-e-Kavus,Golestan,Null,No,Rural,1,199,0.005025126,1
Gonbad-e-Kavus,Golestan,Null,Null,Rural,2,199,0.010050251,1
Gonbad-e-Kavus,Golestan,Null,Yes,Rural,1,199,0.005025126,1
Gonbad-e-Kavus,Golestan,Unknow,Null,Rural,1,199,0.005025126,1
Gonbad-e-Kavus,Golestan,Yes,No,Rural,37,199,0.185929648,1
Gonbad-e-Kavus,Golestan,Yes,Null,Rural,27,199,0.135678392,1
Gonbad-e-Kavus,Golestan,Yes,Yes,Itinerant,1,199,0.005025126,1
Gonbad-e-Kavus,Golestan,Yes,Yes,Nomadic,1,199,0.005025126,1
Gonbad-e-Kavus,Golestan,Yes,Yes,Rural,110,199,0.552763819,1
Gonbad-e-Kavus,Golestan,Yes,Yes,Urban,2,199,0.010050251,1
Gorgan,Golestan,No,No,Rural,11,149,0.073825503,1
Gorgan,Golestan,No,No,Urban,11,149,0.073825503,1
Gorgan,Golestan,No,Null,Rural,7,149,0.046979866,1
Gorgan,Golestan,No,Null,Urban,9,149,0.060402685,1
Gorgan,Golestan,No,Yes,Rural,9,149,0.060402685,1
Gorgan,Golestan,No,Yes,Urban,2,149,0.013422819,1
Gorgan,Golestan,Null,Null,Null,3,149,0.020134228,1
Gorgan,Golestan,Null,Null,Rural,3,149,0.020134228,1
Gorgan,Golestan,Null,Null,Urban,7,149,0.046979866,1
Gorgan,Golestan,Unknow,Null,Urban,1,149,0.006711409,1
Gorgan,Golestan,Yes,No,Rural,14,149,0.093959732,1
Gorgan,Golestan,Yes,No,Urban,2,149,0.013422819,1
Gorgan,Golestan,Yes,Null,Rural,13,149,0.087248322,1
Gorgan,Golestan,Yes,Null,Urban,4,149,0.026845638,1
Gorgan,Golestan,Yes,Yes,Rural,51,149,0.342281879,1
Gorgan,Golestan,Yes,Yes,Urban,2,149,0.013422819,1
Guotvand,Khuzestan,No,No,Itinerant,1,70,0.014285714,1
Guotvand,Khuzestan,No,No,Rural,1,70,0.014285714,1
Guotvand,Khuzestan,No,No,Urban,4,70,0.057142857,1
Guotvand,Khuzestan,No,Null,Rural,2,70,0.028571429,1
Guotvand,Khuzestan,No,Null,Urban,2,70,0.028571429,1
Guotvand,Khuzestan,Yes,No,Itinerant,1,70,0.014285714,1
Guotvand,Khuzestan,Yes,No,Nomadic,4,70,0.057142857,1
Guotvand,Khuzestan,Yes,No,Rural,21,70,0.3,1
Guotvand,Khuzestan,Yes,No,Urban,10,70,0.142857143,1
Guotvand,Khuzestan,Yes,Null,Rural,4,70,0.057142857,1
Guotvand,Khuzestan,Yes,Null,Urban,4,70,0.057142857,1
Guotvand,Khuzestan,Yes,Yes,Nomadic,1,70,0.014285714,1
Guotvand,Khuzestan,Yes,Yes,Rural,10,70,0.142857143,1
Guotvand,Khuzestan,Yes,Yes,Urban,5,70,0.071428571,1
Haftgol,Khuzestan,No,No,Urban,2,40,0.05,1
Haftgol,Khuzestan,No,Null,Itinerant,1,40,0.025,1
Haftgol,Khuzestan,No,Null,Rural,2,40,0.05,1
Haftgol,Khuzestan,No,Null,Urban,19,40,0.475,1
Haftgol,Khuzestan,Yes,No,Rural,2,40,0.05,1
Haftgol,Khuzestan,Yes,Null,Rural,6,40,0.15,1
Haftgol,Khuzestan,Yes,Null,Urban,2,40,0.05,1
Haftgol,Khuzestan,Yes,Yes,Rural,4,40,0.1,1
Haftgol,Khuzestan,Yes,Yes,Urban,2,40,0.05,1
Hajiabad,Hormozgan,No,No,Nomadic,2,220,0.009090909,1
Hajiabad,Hormozgan,No,No,Rural,6,220,0.027272727,1
Hajiabad,Hormozgan,No,No,Urban,4,220,0.018181818,1
Hajiabad,Hormozgan,No,Null,Rural,4,220,0.018181818,1
Hajiabad,Hormozgan,No,Null,Urban,4,220,0.018181818,1
Hajiabad,Hormozgan,Null,Null,Rural,2,220,0.009090909,1
Hajiabad,Hormozgan,Null,Null,Urban,3,220,0.013636364,1
Hajiabad,Hormozgan,Unknow,Null,Urban,1,220,0.004545455,1
Hajiabad,Hormozgan,Unknow,Yes,Rural,1,220,0.004545455,1
Hajiabad,Hormozgan,Yes,No,Itinerant,2,220,0.009090909,1
Hajiabad,Hormozgan,Yes,No,Nomadic,6,220,0.027272727,1
Hajiabad,Hormozgan,Yes,No,Rural,33,220,0.15,1
Hajiabad,Hormozgan,Yes,No,Urban,29,220,0.131818182,1
Hajiabad,Hormozgan,Yes,Null,Itinerant,2,220,0.009090909,1
Hajiabad,Hormozgan,Yes,Null,Nomadic,12,220,0.054545455,1
Hajiabad,Hormozgan,Yes,Null,Rural,41,220,0.186363636,1
